,Data,cotacao_minerio,INCC,desocupacao_trim,cotacao_VALE3,PIB_trimestral
0,2012-03-01,139.3,496.079,5.0,23.9,1.71
1,2012-03-02,139.5,496.079,5.0,24.11,1.71
2,2012-03-05,137.9,496.079,5.0,23.41,1.71
3,2012-03-06,138.2,496.079,5.0,22.27,1.71
4,2012-03-07,138.8,496.079,5.0,22.24,1.71
5,2012-03-08,139.8,496.079,5.0,22.32,1.71
6,2012-03-09,140.0,496.079,5.0,22.3,1.71
7,2012-03-12,142.5,496.079,5.0,22.04,1.71
8,2012-03-13,143.5,496.079,5.0,23.16,1.71
9,2012-03-14,143.1,496.079,5.0,22.95,1.71
10,2012-03-15,143.6,496.079,5.0,23.16,1.71
11,2012-03-16,143.6,496.079,5.0,23.31,1.71
12,2012-03-19,143.7,496.079,5.0,23.47,1.71
13,2012-03-20,143.7,496.079,5.0,23.12,1.71
14,2012-03-21,143.7,496.079,5.0,23.03,1.71
15,2012-03-22,143.8,496.079,5.0,22.55,1.71
16,2012-03-23,143.9,496.079,5.0,22.54,1.71
17,2012-03-26,144.1,496.079,5.0,22.84,1.71
18,2012-03-27,144.3,496.079,5.0,23.01,1.71
19,2012-03-28,144.5,496.079,5.0,22.57,1.71
20,2012-03-29,144.6,496.079,5.0,22.87,1.71
21,2012-04-02,145.9,496.079,5.0,23.87,1.71
22,2012-04-03,147.1,496.079,5.0,23.34,1.71
23,2012-04-04,147.3,496.079,5.0,22.88,1.71
24,2012-04-05,147.1,496.079,5.0,22.82,1.71
25,2012-04-09,147.1,496.079,5.0,22.58,1.71
26,2012-04-10,149.4,496.079,5.0,22.37,1.71
27,2012-04-11,149.1,496.079,5.0,22.37,1.71
28,2012-04-12,148.9,496.079,5.0,23.79,1.71
29,2012-04-13,148.6,496.079,5.0,23.76,1.71
30,2012-04-16,148.1,496.079,5.0,23.45,1.71
31,2012-04-17,148.4,496.079,5.0,23.95,1.71
32,2012-04-18,148.2,496.079,5.0,24.19,1.71
33,2012-04-19,148.0,496.079,5.0,24.01,1.71
34,2012-04-20,148.3,496.079,5.0,23.96,1.71
35,2012-04-23,148.2,496.079,5.0,23.8,1.71
36,2012-04-24,148.2,496.079,5.0,23.86,1.71
37,2012-04-25,148.1,496.079,5.0,23.51,1.71
38,2012-04-26,147.9,496.079,5.0,23.86,1.71
39,2012-04-27,147.8,496.079,5.0,23.7,1.71
40,2012-04-30,147.6,496.079,5.0,23.69,1.71
41,2012-05-01,143.2,509.184,4.8,23.69,1.71
42,2012-05-02,142.5,509.184,4.8,24.03,1.71
43,2012-05-03,142.5,509.184,4.8,23.78,1.71
44,2012-05-04,142.7,509.184,4.8,23.1,1.71
45,2012-05-07,142.7,509.184,4.8,23.08,1.71
46,2012-05-08,141.4,509.184,4.8,22.47,1.71
47,2012-05-09,141.4,509.184,4.8,22.41,1.71
48,2012-05-10,140.8,509.184,4.8,22.42,1.71
49,2012-05-11,140.2,509.184,4.8,21.75,1.71
50,2012-05-14,139.1,509.184,4.8,21.38,1.71
51,2012-05-15,138.9,509.184,4.8,21.22,1.71
52,2012-05-16,138.6,509.184,4.8,20.63,1.71
53,2012-05-17,138.4,509.184,4.8,19.93,1.71
54,2012-05-18,137.9,509.184,4.8,20.4,1.71
55,2012-05-21,138.0,509.184,4.8,21.05,1.71
56,2012-05-22,137.8,509.184,4.8,20.79,1.71
57,2012-05-23,137.4,509.184,4.8,20.96,1.71
58,2012-05-24,137.2,509.184,4.8,20.72,1.71
59,2012-05-25,137.0,509.184,4.8,20.33,1.71
60,2012-05-29,136.4,509.184,4.8,20.86,1.71
61,2012-05-30,136.4,509.184,4.8,20.73,1.71
62,2012-05-31,136.3,509.184,4.8,20.91,1.71
63,2012-06-01,132.0,512.903,4.8,20.58,1.71
64,2012-06-04,132.0,512.903,4.8,20.53,1.71
65,2012-06-05,132.0,512.903,4.8,20.52,1.71
66,2012-06-06,129.8,512.903,4.8,21.11,1.71
67,2012-06-07,131.8,512.903,4.8,21.11,1.71
68,2012-06-08,131.2,512.903,4.8,21.32,1.71
69,2012-06-11,131.9,512.903,4.8,21.06,1.71
70,2012-06-12,132.2,512.903,4.8,21.55,1.71
71,2012-06-13,133.3,512.903,4.8,21.58,1.71
72,2012-06-14,133.6,512.903,4.8,21.63,1.71
73,2012-06-15,133.7,512.903,4.8,21.98,1.71
74,2012-06-18,134.3,512.903,4.8,22.16,1.71
75,2012-06-19,134.4,512.903,4.8,22.7,1.71
76,2012-06-20,134.5,512.903,4.8,22.76,1.71
77,2012-06-21,134.5,512.903,4.8,22.13,1.71
78,2012-06-22,134.5,512.903,4.8,22.08,1.71
79,2012-06-25,134.6,512.903,4.8,21.66,1.71
80,2012-06-26,134.6,512.903,4.8,22.16,1.71
81,2012-06-27,134.6,512.903,4.8,22.07,1.71
82,2012-06-28,134.6,512.903,4.8,21.81,1.71
83,2012-06-29,134.6,512.903,4.8,22.32,1.71
84,2012-07-02,131.8,512.903,4.8,22.38,1.71
85,2012-07-03,134.0,512.903,4.8,22.8,1.71
86,2012-07-05,134.7,512.903,4.8,23.23,1.71
87,2012-07-06,134.1,512.903,4.8,22.69,1.71
88,2012-07-09,134.3,512.903,4.8,22.69,1.71
89,2012-07-10,133.4,512.903,4.8,22.02,1.71
90,2012-07-11,133.5,512.903,4.8,22.0,1.71
91,2012-07-12,133.6,512.903,4.8,21.91,1.71
92,2012-07-13,133.3,512.903,4.8,22.37,1.71
93,2012-07-16,133.1,512.903,4.8,22.02,1.71
94,2012-07-17,132.8,512.903,4.8,21.94,1.71
95,2012-07-18,132.4,512.903,4.8,21.97,1.71
96,2012-07-19,132.0,512.903,4.8,22.0,1.71
97,2012-07-20,131.5,512.903,4.8,21.46,1.71
98,2012-07-23,131.0,512.903,4.8,20.96,1.71
99,2012-07-24,130.7,512.903,4.8,19.93,1.71
100,2012-07-25,130.6,512.903,4.8,19.83,1.71
101,2012-07-26,129.6,512.903,4.8,20.07,1.71
102,2012-07-27,129.1,512.903,4.8,20.88,1.71
103,2012-07-30,128.5,512.903,4.8,20.87,1.71
104,2012-07-31,127.9,512.903,4.8,20.66,1.71
105,2012-08-01,116.3,517.657,4.6,20.79,1.71
106,2012-08-02,114.4,517.657,4.6,20.44,1.71
107,2012-08-03,114.5,517.657,4.6,20.74,1.71
108,2012-08-06,116.0,517.657,4.6,20.97,1.71
109,2012-08-07,117.1,517.657,4.6,20.93,1.71
110,2012-08-08,115.8,517.657,4.6,21.09,1.71
111,2012-08-09,115.7,517.657,4.6,21.3,1.71
112,2012-08-10,114.8,517.657,4.6,21.46,1.71
113,2012-08-13,114.6,517.657,4.6,21.47,1.71
114,2012-08-14,114.0,517.657,4.6,20.61,1.71
115,2012-08-15,114.1,517.657,4.6,20.19,1.71
116,2012-08-16,113.9,517.657,4.6,20.47,1.71
117,2012-08-17,113.2,517.657,4.6,19.83,1.71
118,2012-08-20,112.9,517.657,4.6,20.22,1.71
119,2012-08-21,112.5,517.657,4.6,20.07,1.71
120,2012-08-22,111.9,517.657,4.6,20.08,1.71
121,2012-08-23,111.1,517.657,4.6,19.3,1.71
122,2012-08-24,110.9,517.657,4.6,19.2,1.71
123,2012-08-27,111.0,517.657,4.6,18.91,1.71
124,2012-08-28,110.4,517.657,4.6,18.86,1.71
125,2012-08-29,109.5,517.657,4.6,18.3,1.71
126,2012-08-30,108.6,517.657,4.6,18.24,1.71
127,2012-08-31,107.8,517.657,4.6,18.79,1.71
128,2012-09-04,86.4,517.657,4.6,18.05,1.71
129,2012-09-05,85.2,517.657,4.6,18.35,1.71
130,2012-09-06,87.5,517.657,4.6,19.2,1.71
131,2012-09-07,92.8,517.657,4.6,19.2,1.71
132,2012-09-10,95.1,517.657,4.6,19.9,1.71
133,2012-09-11,96.5,517.657,4.6,20.47,1.71
134,2012-09-12,94.0,517.657,4.6,20.73,1.71
135,2012-09-13,93.9,517.657,4.6,21.26,1.71
136,2012-09-14,95.8,517.657,4.6,21.49,1.71
137,2012-09-17,96.9,517.657,4.6,21.73,1.71
138,2012-09-18,97.7,517.657,4.6,22.0,1.71
139,2012-09-19,98.4,517.657,4.6,21.75,1.71
140,2012-09-20,98.8,517.657,4.6,21.56,1.71
141,2012-09-21,98.2,517.657,4.6,20.92,1.71
142,2012-09-24,98.5,517.657,4.6,21.07,1.71
143,2012-09-25,98.7,517.657,4.6,20.48,1.71
144,2012-09-26,98.9,517.657,4.6,20.55,1.71
145,2012-09-27,99.2,517.657,4.6,20.51,1.71
146,2012-10-01,106.1,519.907,4.4,20.2,1.71
147,2012-10-02,106.6,519.907,4.4,20.13,1.71
148,2012-10-03,108.59,519.907,4.4,19.85,1.71
149,2012-10-04,109.82,519.907,4.4,20.08,1.71
150,2012-10-05,109.59,519.907,4.4,19.97,1.71
151,2012-10-08,110.67,519.907,4.4,20.63,1.71
152,2012-10-09,111.33,519.907,4.4,20.74,1.71
153,2012-10-10,110.6,519.907,4.4,20.52,1.71
154,2012-10-11,110.33,519.907,4.4,20.8,1.71
155,2012-10-12,110.06,519.907,4.4,20.8,1.71
156,2012-10-15,109.94,519.907,4.4,20.8,1.71
157,2012-10-16,110.44,519.907,4.4,21.19,1.71
158,2012-10-17,111.34,519.907,4.4,21.57,1.71
159,2012-10-18,111.81,519.907,4.4,21.47,1.71
160,2012-10-19,111.73,519.907,4.4,21.01,1.71
161,2012-10-22,112.17,519.907,4.4,21.01,1.71
162,2012-10-23,112.21,519.907,4.4,20.42,1.71
163,2012-10-24,112.52,519.907,4.4,20.27,1.71
164,2012-10-25,112.82,519.907,4.4,21.42,1.71
165,2012-10-26,113.16,519.907,4.4,21.26,1.71
166,2012-10-29,113.7,519.907,4.4,21.39,1.71
167,2012-10-30,113.7,519.907,4.4,21.5,1.71
168,2012-10-31,113.95,519.907,4.4,21.5,1.71
169,2012-11-01,117.45,521.638,4.3,22.04,1.71
170,2012-11-02,117.45,521.638,4.3,22.04,1.71
171,2012-11-05,117.08,521.638,4.3,21.84,1.71
172,2012-11-06,117.79,521.638,4.3,21.94,1.71
173,2012-11-07,118.34,521.638,4.3,21.71,1.71
174,2012-11-08,118.71,521.638,4.3,21.23,1.71
175,2012-11-09,119.99,521.638,4.3,21.41,1.71
176,2012-11-12,120.64,521.638,4.3,21.24,1.71
177,2012-11-13,120.18,521.638,4.3,21.39,1.71
178,2012-11-14,120.17,521.638,4.3,21.0,1.71
179,2012-11-15,120.61,521.638,4.3,21.0,1.71
180,2012-11-16,120.53,521.638,4.3,20.37,1.71
181,2012-11-19,120.28,521.638,4.3,20.64,1.71
182,2012-11-20,120.16,521.638,4.3,20.64,1.71
183,2012-11-21,120.28,521.638,4.3,20.92,1.71
184,2012-11-23,120.26,521.638,4.3,21.19,1.71
185,2012-11-26,120.26,521.638,4.3,21.01,1.71
